molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL517171,CCCN1CCC(Oc2cc(Nc3nc(Nc4cccc(F)c4C(N)=O)c4cc[nH]c4n3)c(OC)cc2Cl)CC1,active,568.0530000000001,5.598300000000004,4.0,8.0,8.769551078621726
CHEMBL1096626,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OC[C@@H](N)c3ccccc3)cc21,active,447.49900000000014,2.2846,3.0,10.0,9.920818753952375
CHEMBL270544,CC(C)=Cc1cccc2c1/C(=N/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,active,370.4340000000001,2.525499999999999,3.0,5.0,
CHEMBL179453,CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3ccccc3Cl)o2)c1,active,392.86400000000003,4.5408000000000035,1.0,6.0,8.573488738635424
CHEMBL1909353,Cc1cc(-c2ccco2)cc(C)c1/C=C/c1cncc(-c2nn[nH]n2)c1.Cl,active,379.85100000000006,4.7307400000000035,1.0,5.0,
CHEMBL458865,COc1cc(N2CCN(C(C)C)CC2)ccc1Nc1nc(Nc2ccc(F)cc2C(N)=O)c2cc[nH]c2n1,active,518.5970000000002,4.222100000000001,4.0,8.0,8.684029654543082
CHEMBL486124,Cc1nc(-c2ccccc2)n2nc(NCCCN3CCOCC3)ncc12,active,352.4420000000001,2.2339199999999995,1.0,7.0,8.630784142589857
CHEMBL188381,CN(c1ccc(NC(=O)Nc2ccc(OC(F)(F)F)cc2)cc1)c1ccnc(Nc2cccc(S(N)(=O)=O)c2)n1,active,573.557,5.178100000000004,4.0,8.0,
CHEMBL1909385,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)cc4)c3c2)o1.Cl,active,565.0950000000003,5.768400000000006,2.0,8.0,8.437707135543524
CHEMBL513897,CCCN1CCC=C(c2ccc(Nc3nc(Nc4ccccc4C(N)=O)c4cc[nH]c4n3)c(C)c2)C1,active,481.60400000000027,5.351520000000003,4.0,6.0,7.852632892206214
CHEMBL1909380,COc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1OC.Cl,active,447.9260000000001,5.2104000000000035,1.0,7.0,9.585026652029182
CHEMBL275666,Fc1ccc(-c2ncn(C3CCNCC3)c2-c2ccnc(Oc3cccc(C(F)(F)F)c3)n2)cc1,active,483.4690000000001,5.881800000000004,1.0,6.0,8.402304814074487
CHEMBL275798,Fc1ccc(-c2ncn(C3CCNCC3)c2-c2ccnc(Oc3ccccc3)n2)cc1,active,415.4720000000001,4.863000000000004,1.0,6.0,8.175223537524454
CHEMBL1909393,Cl.[O-][S+]1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6ccccc6)c(Cl)c5)c4c3)o2)CC1,active,595.5520000000001,6.851900000000005,1.0,7.0,8.87942606879415
CHEMBL475599,CS(=O)(=O)CCNCc1cc(-c2cc3c(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)ncnc3s2)cs1,active,603.1660000000002,6.669100000000004,2.0,9.0,8.070581074285707
CHEMBL506414,Fc1cccc(COc2ccc(Nc3ncnc4sc(-c5cccs5)cc34)cc2Cl)c1,active,467.9780000000002,7.534900000000002,1.0,6.0,8.298432014944073
CHEMBL493326,COc1ccc2ncn(-c3cc(O[C@H](C)c4ccccc4Cl)c(C(N)=O)s3)c2c1,active,427.9130000000002,4.987900000000003,1.0,6.0,8.199282921717614
CHEMBL1909403,O=C(O)/C=C/C(=O)O.OCCCNc1nccc(-c2c(-c3ccc(F)cc3)nn3cc(C(F)(F)F)ccc23)n1,active,547.465,4.122300000000003,4.0,8.0,
CHEMBL1096626,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OC[C@@H](N)c3ccccc3)cc21,active,447.49900000000014,2.2846,3.0,10.0,
CHEMBL1909373,COC(=O)Nc1nc2cc(Oc3ccc(NC(=O)Nc4cccc(C(=O)O)c4)cc3)ccc2[nH]1.Cl,active,497.89500000000015,5.297500000000002,5.0,6.0,
CHEMBL516248,COc1cccc(COc2cc(-n3cnc4ccccc43)sc2C(N)=O)c1,active,379.44100000000014,3.773500000000002,1.0,6.0,9.522878745280337
CHEMBL1909353,Cc1cc(-c2ccco2)cc(C)c1/C=C/c1cncc(-c2nn[nH]n2)c1.Cl,active,379.85100000000006,4.7307400000000035,1.0,5.0,9.050609993355087
CHEMBL215993,c1ccc(COc2ccc(Nc3ncnc4ccc(-c5ccco5)cc34)cc2)cc1,active,393.4460000000001,6.212400000000004,1.0,5.0,
CHEMBL458865,COc1cc(N2CCN(C(C)C)CC2)ccc1Nc1nc(Nc2ccc(F)cc2C(N)=O)c2cc[nH]c2n1,active,518.5970000000002,4.222100000000001,4.0,8.0,8.148741651280925
CHEMBL1909386,CS(=O)(=O)CCNCc1coc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)cc4)c3c2)c1.Cl,active,565.0950000000003,5.768400000000006,2.0,8.0,8.625251653989896
CHEMBL1909386,CS(=O)(=O)CCNCc1coc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)cc4)c3c2)c1.Cl,active,565.0950000000003,5.768400000000006,2.0,8.0,8.400116927926312
CHEMBL471789,COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(C)=O)s3)c2cc1OC,active,476.47600000000017,5.904600000000004,0.0,7.0,8.769551078621726
CHEMBL1885746,N#Cc1ccc2c(-c3ccnc(NC4CC4)n3)c(-c3ccc(F)cc3)nn2c1,active,370.39099999999996,4.043380000000003,1.0,6.0,8.761953896871205
CHEMBL303687,COc1cccc(-n2ncc3c(N/N=C/c4ccc(C)cc4)ncnc32)c1,active,358.4050000000001,3.578520000000002,1.0,7.0,8.39254497678533
CHEMBL1909380,COc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1OC.Cl,active,447.9260000000001,5.2104000000000035,1.0,7.0,8.209011524911185
CHEMBL269827,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(-c4cnco4)cc32)cc1,active,383.3890000000001,1.7573,3.0,7.0,8.585026652029182
CHEMBL275666,Fc1ccc(-c2ncn(C3CCNCC3)c2-c2ccnc(Oc3cccc(C(F)(F)F)c3)n2)cc1,active,483.4690000000001,5.881800000000004,1.0,6.0,8.1791420105603
CHEMBL1909393,Cl.[O-][S+]1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6ccccc6)c(Cl)c5)c4c3)o2)CC1,active,595.5520000000001,6.851900000000005,1.0,7.0,8.24033215531037
CHEMBL231013,COc1ccc(-c2ccncc2)cc1C(N)=O,active,228.25099999999998,1.8560999999999999,1.0,3.0,8.434152181326482
CHEMBL443563,COc1cc(Nc2ncc(-c3ccccc3)o2)cc(OC)c1OC,active,326.35200000000015,4.111000000000002,1.0,6.0,
CHEMBL493326,COc1ccc2ncn(-c3cc(O[C@H](C)c4ccccc4Cl)c(C(N)=O)s3)c2c1,active,427.9130000000002,4.987900000000003,1.0,6.0,8.505845405981557
CHEMBL206010,COc1cccc(-c2c[nH]c3c(N/N=C/c4ccncc4)ncnc23)c1,active,344.37800000000004,3.474500000000001,2.0,6.0,8.540607512240769
CHEMBL251549,NC(=O)c1cccc(Nc2nccc(Nc3cccc4[nH]ncc34)n2)c1,active,345.36600000000004,2.939000000000001,4.0,6.0,
CHEMBL1909373,COC(=O)Nc1nc2cc(Oc3ccc(NC(=O)Nc4cccc(C(=O)O)c4)cc3)ccc2[nH]1.Cl,active,497.89500000000015,5.297500000000002,5.0,6.0,
CHEMBL275473,CCN(CC)S(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3ccccc3)o2)c1,active,401.4880000000001,4.124300000000003,1.0,6.0,
CHEMBL516248,COc1cccc(COc2cc(-n3cnc4ccccc43)sc2C(N)=O)c1,active,379.44100000000014,3.773500000000002,1.0,6.0,9.18045606445813
CHEMBL215993,c1ccc(COc2ccc(Nc3ncnc4ccc(-c5ccco5)cc34)cc2)cc1,active,393.4460000000001,6.212400000000004,1.0,5.0,8.735182176990463
CHEMBL1096634,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OC[C@H](N)c3ccccc3)cc21,active,447.49900000000014,2.2846,3.0,10.0,8.7281583934635
CHEMBL1909382,Cl.NC(=O)c1cccc(Nc2nccc(Nc3cccc(F)c3)n2)c1,active,359.79200000000003,3.6236000000000015,3.0,5.0,8.684029654543082
CHEMBL471789,COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(C)=O)s3)c2cc1OC,active,476.47600000000017,5.904600000000004,0.0,7.0,
CHEMBL1885746,N#Cc1ccc2c(-c3ccnc(NC4CC4)n3)c(-c3ccc(F)cc3)nn2c1,active,370.39099999999996,4.043380000000003,1.0,6.0,8.623423042943488
CHEMBL1909364,COC(=O)Nc1nc2ccc(Oc3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)cc2[nH]1.Cl,active,488.3310000000001,6.2527000000000035,4.0,5.0,8.835647144215564
CHEMBL303687,COc1cccc(-n2ncc3c(N/N=C/c4ccc(C)cc4)ncnc32)c1,active,358.4050000000001,3.578520000000002,1.0,7.0,7.994390554639719
CHEMBL269827,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(-c4cnco4)cc32)cc1,active,383.3890000000001,1.7573,3.0,7.0,8.05898575629443
CHEMBL13972,N#Cc1ccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)cc1,active,440.4820000000002,4.734680000000004,1.0,7.0,8.441291429466835
CHEMBL13972,N#Cc1ccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)cc1,active,440.4820000000002,4.734680000000004,1.0,7.0,8.210419287835574
CHEMBL275168,Fc1ccc(-c2ncn(C3CCNCC3)c2-c2ccnc(Oc3ccc(Cl)cc3)n2)cc1,active,449.9170000000001,5.516400000000004,1.0,6.0,
CHEMBL231013,COc1ccc(-c2ccncc2)cc1C(N)=O,active,228.25099999999998,1.8560999999999999,1.0,3.0,8.059483515067432
CHEMBL1794070,C[C@@H](Oc1cc(-n2cnc3ccc(OC4CCN(C)CC4)cc32)sc1C(N)=O)c1ccccc1Cl,active,511.04700000000025,5.452300000000005,1.0,7.0,8.489454989793387
CHEMBL443563,COc1cc(Nc2ncc(-c3ccccc3)o2)cc(OC)c1OC,active,326.35200000000015,4.111000000000002,1.0,6.0,8.435333935747911
CHEMBL205798,CC(=O)Nc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,active,486.9340000000002,5.949900000000004,2.0,5.0,8.527243550682787
CHEMBL206010,COc1cccc(-c2c[nH]c3c(N/N=C/c4ccncc4)ncnc23)c1,active,344.37800000000004,3.474500000000001,2.0,6.0,8.441291429466835
CHEMBL1909405,CN(C)CCCNc1nccc(-c2c(-c3ccc(F)cc3)nn3cc(C(F)(F)F)ccc23)n1.CS(=O)(=O)O,active,554.5700000000002,4.483800000000003,2.0,8.0,8.54515513999149
CHEMBL251549,NC(=O)c1cccc(Nc2nccc(Nc3cccc4[nH]ncc34)n2)c1,active,345.36600000000004,2.939000000000001,4.0,6.0,
CHEMBL275473,CCN(CC)S(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3ccccc3)o2)c1,active,401.4880000000001,4.124300000000003,1.0,6.0,
CHEMBL505187,CCn1cc(-c2ccnc3[nH]ccc23)c(-c2cccc(NC(=O)Nc3ccc(OCc4ccccc4)cc3)c2)n1,active,528.6160000000002,7.336300000000006,3.0,5.0,
CHEMBL505187,CCn1cc(-c2ccnc3[nH]ccc23)c(-c2cccc(NC(=O)Nc3ccc(OCc4ccccc4)cc3)c2)n1,active,528.6160000000002,7.336300000000006,3.0,5.0,
CHEMBL480371,NC(=O)c1sc(-n2cnc3cc(C(F)(F)F)ccc32)cc1OCc1ccccc1Br,active,496.3080000000001,5.5462000000000025,1.0,5.0,
CHEMBL1096634,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OC[C@H](N)c3ccccc3)cc21,active,447.49900000000014,2.2846,3.0,10.0,8.429457060118102
CHEMBL1909382,Cl.NC(=O)c1cccc(Nc2nccc(Nc3cccc(F)c3)n2)c1,active,359.79200000000003,3.6236000000000015,3.0,5.0,8.832682665251824
CHEMBL518968,CNC(=O)c1sc(-n2cnc3cc(OC)c(OC)cc32)cc1OCc1ccccc1C(F)(F)F,active,491.4910000000002,5.061600000000004,1.0,7.0,8.785156151952302
CHEMBL1909364,COC(=O)Nc1nc2ccc(Oc3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)cc2[nH]1.Cl,active,488.3310000000001,6.2527000000000035,4.0,5.0,8.705533773838408
CHEMBL1794069,C[C@@H](Oc1cc(-n2cnc3ccc(OCC4CCN(C)CC4)cc32)sc1C(N)=O)c1ccccc1Cl,active,525.0740000000003,5.699900000000006,1.0,7.0,8.364516253185087
CHEMBL212250,O=S(=O)(CCOCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)c1ccccc1,active,644.1240000000003,7.995400000000005,1.0,8.0,8.779891911959945
CHEMBL1909400,Cc1cccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)c1C.O=C(O)C(F)(F)F,active,557.5480000000005,6.113140000000005,2.0,7.0,8.546681659952963
CHEMBL275168,Fc1ccc(-c2ncn(C3CCNCC3)c2-c2ccnc(Oc3ccc(Cl)cc3)n2)cc1,active,449.9170000000001,5.516400000000004,1.0,6.0,8.356547323513812
CHEMBL1794070,C[C@@H](Oc1cc(-n2cnc3ccc(OC4CCN(C)CC4)cc32)sc1C(N)=O)c1ccccc1Cl,active,511.04700000000025,5.452300000000005,1.0,7.0,8.064492734175287
CHEMBL176553,COc1cc(Nc2ncc(-c3ccccc3)o2)cc(OC)c1,active,296.3260000000001,4.102400000000003,1.0,5.0,8.503070351926786
CHEMBL205798,CC(=O)Nc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,active,486.9340000000002,5.949900000000004,2.0,5.0,8.585026652029182
CHEMBL1909405,CN(C)CCCNc1nccc(-c2c(-c3ccc(F)cc3)nn3cc(C(F)(F)F)ccc23)n1.CS(=O)(=O)O,active,554.5700000000002,4.483800000000003,2.0,8.0,8.863279432843592
CHEMBL1794064,CCn1c(-c2nonc2N)nc2c(C#CCN)ncc(OCCCN)c21.O=C(O)C(F)(F)F,active,470.4120000000002,0.7545000000000006,4.0,11.0,
CHEMBL243907,CCc1cccc(NC(=O)Nc2ccc(Oc3ccc4nc(NC(=O)OC)[nH]c4c3)cc2)c1,active,445.47900000000016,5.739900000000004,4.0,5.0,
CHEMBL1909375,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OC[C@@H]3CCCN3)c21.O=C(O)C(F)(F)F,active,525.4880000000003,1.9699,4.0,11.0,
CHEMBL480371,NC(=O)c1sc(-n2cnc3cc(C(F)(F)F)ccc32)cc1OCc1ccccc1Br,active,496.3080000000001,5.5462000000000025,1.0,5.0,8.43297363384094
CHEMBL192417,Cc1cccc(Nc2ncc(-c3ccccc3)o2)c1,active,250.30100000000004,4.393620000000002,1.0,3.0,8.607303046740334
CHEMBL192417,Cc1cccc(Nc2ncc(-c3ccccc3)o2)c1,active,250.30100000000004,4.393620000000002,1.0,3.0,8.339134521996131
CHEMBL442363,COc1cccc(-n2nc(C)c3c(N/N=C(\C)c4ccncc4)ncnc32)c1,active,373.4200000000001,3.363620000000002,1.0,8.0,9.119186407719209
CHEMBL518968,CNC(=O)c1sc(-n2cnc3cc(OC)c(OC)cc32)cc1OCc1ccccc1C(F)(F)F,active,491.4910000000002,5.061600000000004,1.0,7.0,
CHEMBL241517,Nc1ncc(-c2cccc(S(N)(=O)=O)c2)c2scc(-c3ccc(F)c(Cl)c3)c12,active,433.9170000000001,4.652400000000002,2.0,5.0,8.467245621007502
CHEMBL1909388,CS(=O)(=O)CCNCc1ccoc1-c1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1.Cl,active,565.0950000000003,5.768400000000005,2.0,8.0,9.045757490560675
CHEMBL1794069,C[C@@H](Oc1cc(-n2cnc3ccc(OCC4CCN(C)CC4)cc32)sc1C(N)=O)c1ccccc1Cl,active,525.0740000000003,5.699900000000006,1.0,7.0,8.009661145212398
CHEMBL1909350,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OCCNC)cc21.Cl,active,421.88900000000007,1.2258000000000002,3.0,10.0,8.391473966422806
CHEMBL212250,O=S(=O)(CCOCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)c1ccccc1,active,644.1240000000003,7.995400000000005,1.0,8.0,8.234331445240986
CHEMBL1909400,Cc1cccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)c1C.O=C(O)C(F)(F)F,active,557.5480000000005,6.113140000000005,2.0,7.0,8.26121944151563
CHEMBL1785003,NC(=O)CCc1ccccc1Oc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1,active,486.5510000000002,4.280900000000003,2.0,7.0,
CHEMBL1785003,NC(=O)CCc1ccccc1Oc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1,active,486.5510000000002,4.280900000000003,2.0,7.0,8.744727494896694
CHEMBL1909387,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(C(F)(F)F)c5)cc4)c3c2)o1.Cl,active,633.0920000000002,6.787200000000006,2.0,8.0,8.528708288941061
CHEMBL176553,COc1cc(Nc2ncc(-c3ccccc3)o2)cc(OC)c1,active,296.3260000000001,4.102400000000003,1.0,5.0,8.300162274132754
CHEMBL514938,Fc1cccc(COc2ccc(Nc3ncnc4sc(-c5ccco5)cc34)cc2Cl)c1,active,451.9100000000002,7.0664000000000025,1.0,6.0,8.5654310959658
CHEMBL477978,Cc1ccc(C(=O)NC2CCCCC2)cc1-c1ccc(C(=O)NCC2CC2)cc1,active,390.52700000000016,4.864320000000005,2.0,2.0,8.357535479757878
CHEMBL477978,Cc1ccc(C(=O)NC2CCCCC2)cc1-c1ccc(C(=O)NCC2CC2)cc1,active,390.52700000000016,4.864320000000005,2.0,2.0,8.424812155072338
CHEMBL588025,Cl.Nc1ncnc2occ(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)c12,active,467.8100000000001,5.695700000000002,3.0,5.0,8.542118103266008
CHEMBL1794064,CCn1c(-c2nonc2N)nc2c(C#CCN)ncc(OCCCN)c21.O=C(O)C(F)(F)F,active,470.4120000000002,0.7545000000000006,4.0,11.0,
CHEMBL205765,CC(=O)Nc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,active,487.9220000000002,5.3449000000000035,2.0,6.0,
CHEMBL243907,CCc1cccc(NC(=O)Nc2ccc(Oc3ccc4nc(NC(=O)OC)[nH]c4c3)cc2)c1,active,445.47900000000016,5.739900000000004,4.0,5.0,
CHEMBL1909375,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OC[C@@H]3CCCN3)c21.O=C(O)C(F)(F)F,active,525.4880000000003,1.9699,4.0,11.0,
CHEMBL410072,CC(C)(CO)CNC(=O)c1ccc2c(c1)/C(=N/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,active,445.5010000000002,0.8506,5.0,7.0,
CHEMBL1794066,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OC3CCNCC3)c21.O=C(O)C(F)(F)F,active,525.4880000000003,1.9699,4.0,11.0,
CHEMBL442363,COc1cccc(-n2nc(C)c3c(N/N=C(\C)c4ccncc4)ncnc32)c1,active,373.4200000000001,3.363620000000002,1.0,8.0,8.621602099051863
CHEMBL241517,Nc1ncc(-c2cccc(S(N)(=O)=O)c2)c2scc(-c3ccc(F)c(Cl)c3)c12,active,433.9170000000001,4.652400000000002,2.0,5.0,
CHEMBL1909388,CS(=O)(=O)CCNCc1ccoc1-c1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1.Cl,active,565.0950000000003,5.768400000000005,2.0,8.0,8.962573502059376
CHEMBL1909350,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OCCNC)cc21.Cl,active,421.88900000000007,1.2258000000000002,3.0,10.0,8.038578905933552
CHEMBL529066,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)c(Cl)c4)c3c2)o1.Cl,active,599.5400000000002,6.4218000000000055,2.0,8.0,10.698970004336019
CHEMBL529066,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)c(Cl)c4)c3c2)o1.Cl,active,599.5400000000002,6.4218000000000055,2.0,8.0,8.602059991327963
CHEMBL1785004,Fc1ccc(-c2ncn(C3CCNCC3)c2-c2ccnc(Oc3ccc(F)c(F)c3)n2)cc1,active,451.4520000000001,5.141200000000004,1.0,6.0,8.496209316942819
CHEMBL268885,COc1c(C(N)=O)cc(-c2ccc(Cl)cc2)cc1-c1ccc(S(N)(=O)=O)cc1,active,416.8860000000002,3.4289000000000014,2.0,4.0,8.365522729839268
CHEMBL1909387,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(C(F)(F)F)c5)cc4)c3c2)o1.Cl,active,633.0920000000002,6.787200000000006,2.0,8.0,8.123782159408357
CHEMBL514938,Fc1cccc(COc2ccc(Nc3ncnc4sc(-c5ccco5)cc34)cc2Cl)c1,active,451.9100000000002,7.0664000000000025,1.0,6.0,8.370590400897282
CHEMBL511765,COc1cc(C)c(NC(=O)CN(C)C)cc1Nc1nc(Nc2cccc(F)c2C(N)=O)c2cc[nH]c2n1,active,506.5420000000002,3.5002200000000006,5.0,8.0,8.316052869248487
CHEMBL588025,Cl.Nc1ncnc2occ(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)c12,active,467.8100000000001,5.695700000000002,3.0,5.0,
CHEMBL205765,CC(=O)Nc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,active,487.9220000000002,5.3449000000000035,2.0,6.0,
CHEMBL1909355,CS(=O)(=O)CCNCc1nc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)cs1.Cl,active,528.4620000000002,4.845400000000004,2.0,8.0,
CHEMBL1909355,CS(=O)(=O)CCNCc1nc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)cs1.Cl,active,528.4620000000002,4.845400000000004,2.0,8.0,8.769551078621726
CHEMBL188247,Cc1ccc2c(-c3ccnc(Nc4ccc5c(c4)OCCO5)n3)c(-c3ccc(C(F)(F)F)cc3)nn2n1,active,504.4720000000002,5.695320000000003,1.0,8.0,
CHEMBL410072,CC(C)(CO)CNC(=O)c1ccc2c(c1)/C(=N/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,active,445.5010000000002,0.8506,5.0,7.0,8.627087997029893
CHEMBL1909408,Cl.O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c3s2)C1)N1CCOCC1,active,616.1469999999998,4.805500000000003,2.0,10.0,
CHEMBL1794066,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OC3CCNCC3)c21.O=C(O)C(F)(F)F,active,525.4880000000003,1.9699,4.0,11.0,8.288192770958808
CHEMBL271594,CC(C)c1ccc2c(c1)NC(=O)/C2=N/Nc1ccc(S(N)(=O)=O)cc1,active,358.42300000000006,2.2257,3.0,5.0,
CHEMBL271594,CC(C)c1ccc2c(c1)NC(=O)/C2=N/Nc1ccc(S(N)(=O)=O)cc1,active,358.42300000000006,2.2257,3.0,5.0,8.88941028970075
CHEMBL1909409,O=C(O)C(F)(F)F.O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(Cc5ccccc5)cc4)c3s2)C1)N1CCOCC1,active,653.6829999999999,5.209800000000005,3.0,9.0,8.661543506395395
CHEMBL1909399,Cl.NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3cccc(CCc4ccncc4)c32)cc1,active,457.94300000000027,2.704300000000001,3.0,6.0,9.148741651280925
CHEMBL1909399,Cl.NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3cccc(CCc4ccncc4)c32)cc1,active,457.94300000000027,2.704300000000001,3.0,6.0,9.065501548756432
CHEMBL518953,NC(=O)c1sc(-n2cnc3ccccc32)cc1OCc1ccccc1Br,active,428.3110000000001,4.527400000000002,1.0,5.0,8.47755576649368
CHEMBL247228,Nc1ncnc2occ(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)c12,active,431.34900000000005,5.273900000000002,3.0,5.0,
CHEMBL1785004,Fc1ccc(-c2ncn(C3CCNCC3)c2-c2ccnc(Oc3ccc(F)c(F)c3)n2)cc1,active,451.4520000000001,5.141200000000004,1.0,6.0,8.172630726946174
CHEMBL268885,COc1c(C(N)=O)cc(-c2ccc(Cl)cc2)cc1-c1ccc(S(N)(=O)=O)cc1,active,416.8860000000002,3.4289000000000014,2.0,4.0,7.981715691573469
CHEMBL14014,Fc1ccc(-c2ncn(C3CCNCC3)c2-c2ccnc(Oc3cccc(F)c3)n2)cc1,active,433.4620000000001,5.002100000000004,1.0,6.0,8.494850021680094
CHEMBL14014,Fc1ccc(-c2ncn(C3CCNCC3)c2-c2ccnc(Oc3cccc(F)c3)n2)cc1,active,433.4620000000001,5.002100000000004,1.0,6.0,8.112382699664265
CHEMBL514499,COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(N)=O)s3)c2cc1OC,active,477.46400000000017,4.800900000000003,1.0,7.0,8.482804102050025
CHEMBL511765,COc1cc(C)c(NC(=O)CN(C)C)cc1Nc1nc(Nc2cccc(F)c2C(N)=O)c2cc[nH]c2n1,active,506.5420000000002,3.5002200000000006,5.0,8.0,8.015472686656208
CHEMBL1789961,COc1cc(C=NNc2ncnc3c2cnn3-c2ccccc2)ccc1O,active,360.37700000000007,2.975700000000002,2.0,8.0,8.521433504406156
CHEMBL1789961,COc1cc(C=NNc2ncnc3c2cnn3-c2ccccc2)ccc1O,active,360.37700000000007,2.975700000000002,2.0,8.0,8.279014255846262
CHEMBL204934,COc1cccc(-n2cnc3c(N/N=C/c4ccncc4)ncnc32)c1,active,345.36600000000004,2.6651000000000007,1.0,8.0,
CHEMBL187081,COc1cccc(Nc2nccc(-c3cnn4ncccc34)n2)c1,active,318.34000000000003,2.9385000000000003,1.0,7.0,
CHEMBL188247,Cc1ccc2c(-c3ccnc(Nc4ccc5c(c4)OCCO5)n3)c(-c3ccc(C(F)(F)F)cc3)nn2n1,active,504.4720000000002,5.695320000000003,1.0,8.0,inf
CHEMBL1909408,Cl.O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c3s2)C1)N1CCOCC1,active,616.1469999999998,4.805500000000003,2.0,10.0,8.838631997765026
CHEMBL428877,CCc1ccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)cc1,active,443.5260000000002,5.425400000000005,1.0,6.0,8.576754126063193
CHEMBL1909343,O=C(Nc1n[nH]c2nnc(-c3cccnc3)cc12)C1CC1.O=C(O)C(F)(F)F,active,394.31300000000016,2.3967,3.0,6.0,10.045757490560675
